Order Number,order_create_date,shipping_date,delivery_date,g_user_id,times_ordered,dateAndTime,Ship State,Ship Country,OrderSubtotal,OrderTax,OrderShippingCosts,OrderTotal,ShippingMethod,PHEShippingRush,initial,orderSC,returning1,returning2
6192367567,6/19/2023,6/20/2023,6/27/2023,{0043F039-0B37-4D11-A02D-4AF949D13F34},1,2023-06-23 13:03:00 ET,MD,US,54.94,4.03,8.99,71.2,Standard,0.99,SEMGLBRA,ZOPT45R2,OPTIN45R,
6022361598,6/2/2023,6/2/2023,6/14/2023,{0043F595-6912-4150-851A-733233163989},1,2023-06-06 14:57:00 CT,TX,US,5.5,0.44,0,5.94,Standard,0,WEBGEN1,JAMARI,WEBGEN1,WEBGEN1
6112366185,6/11/2023,6/12/2023,6/20/2023,{00440DEC-0217-4F3B-9A0E-403E584A2509},1,2023-06-15 16:11:00 ET,KY,US,18.17,1.69,8.99,29.84,Standard,0.99,WEBGEN1,XSBRS346,,
6242364718,6/24/2023,6/26/2023,7/5/2023,{004415B4-4EAC-460E-A773-BBA1ECD147AD},1,2023-06-30 12:29:00 ET,GA,US,19.24,2.2,8.99,33.67,Standard,0.99,SEMGLSEX,OPTIN45R,OPTIN45R,
6082366111,6/8/2023,6/9/2023,6/21/2023,{00441E74-1DD7-4D35-8B47-3EC934943961},1,2023-06-14 12:04:00 CT,MN,US,32.49,3.75,8.99,48.47,Standard,0.99,SEMGLBRA,SEMGLBRA,,
6172364673,6/17/2023,6/26/2023,7/5/2023,{0044375F-E6FC-45C9-B054-1E992A69E285},1,2023-06-30 14:28:00 CT,AL,US,39.99,3.92,8.99,52.9,Standard,0,SEMGLVIB,XW2245A,OPTIN45R,XW2245A
6072366575,6/7/2023,6/8/2023,6/23/2023,{00446C33-293B-45A1-82C3-43CCF9D1876F},1,2023-06-15 14:35:00 MT,MT,US,52.67,0,8.99,61.66,Standard,0,SEMGLBRA,FCAFF,FCAFF,
6192369088,6/19/2023,6/20/2023,6/27/2023,{0044A383-F9D7-4E6D-B43A-DCD66DB14EC1},1,2023-06-23 15:06:00 ET,MD,US,44.99,3.43,8.99,60.65,Standard,0.99,WEBGEN1,WEBGEN1,,
7052366922,7/5/2023,7/6/2023,7/13/2023,{0044AB97-08D1-4BEE-88CE-C61C42025AEB},1,2023-07-10 16:02:00 ET,NJ,US,153.46,10.76,8.99,173.21,Standard,0,SEMGLSEX,OPTSN45R,OPTSN45R,
6212368382,6/21/2023,6/22/2023,7/3/2023,{0044E5FD-055F-45CA-9C1E-D55D868E494F},1,2023-06-26 18:10:00 CT,MN,US,39.99,4.11,8.99,56.33,Standard,0.99,WEBGEN1,WEBGEN1,,
7042364011,7/4/2023,7/6/2023,7/14/2023,{0044F00F-D922-483B-8E09-5674861DD9ED},1,2023-07-11 13:39:00 ET,OH,US,42.98,3.51,8.99,55.48,Standard,0,SEMGLBRA,SEMGLBRA,,
7132360561,7/13/2023,7/13/2023,7/24/2023,{0044F5F8-064D-447A-A914-383DBCE85CB2},1,2023-07-19 11:23:00 CT,MN,US,25,2.26,4.49,34,Standard,0,BAZXX349,BDZ3W350,WEBGEN1,BDZ3W350
7132360561,7/13/2023,7/13/2023,7/24/2023,{0044F5F8-064D-447A-A914-383DBCE85CB2},1,2023-07-19 11:23:00 CT,MN,US,41.96,3.86,8.99,58.05,Standard,0.99,BAZGM327,BCZST327,WEBGEN1,BCZST327
6262367426,6/26/2023,6/27/2023,7/6/2023,{004521C3-4DEC-46C7-AE5B-9664AAD8F1C7},1,2023-06-30 11:13:00 ET,PA,US,23.64,1.96,8.99,34.59,Standard,0,SEMGLDIL,SEMGLDIL,,
7032368111,7/3/2023,7/5/2023,7/11/2023,{00453DB0-FC2B-49FB-8587-36137B9F4071},1,2023-07-07 10:32:00 MT,AZ,US,30,3.4,12.99,46.39,Standard Test,0,SEMGLBRA,SEMGLBRA,,
7172363114,7/17/2023,7/18/2023,8/1/2023,{00458446-0C85-4D18-9D41-519B46FD1876},1,2023-07-24 17:05:00 CT,MO,US,20.98,1.95,8.99,31.92,Standard,0,SEMGLVIB,WEBGEN1,WEBGEN1,WEBGEN1
6072362410,6/7/2023,6/8/2023,6/19/2023,{0045CB64-8E2E-4046-8D55-26A811E2CA88},1,2023-06-22 11:01:00 CT,IL,US,25.97,2.39,8.99,40.59,Standard,0.99,SEMGLBRA,XW2306C1,OPT235C,XW2306C1
6302363283,6/30/2023,7/2/2023,7/12/2023,{0045E39E-87B4-4B97-A644-A29FCA6EC462},1,2023-07-08 11:21:00 CT,MN,US,131.88,11.35,8.99,155.46,Standard,0.99,SEMGLBRA,OPTIN35R,SEMGLBRA,OPTIN35R
6242361242,6/24/2023,6/25/2023,7/3/2023,{00462EBC-E633-45CD-BBB6-8C63D7D1980D},1,2023-06-28 12:47:00 CT,AL,US,36.97,3.94,8.99,53.14,Standard,0.99,SEMGLBRA,OPTIN45R,OPTIN45R,
6282364751,6/28/2023,6/29/2023,7/12/2023,{004655ED-5C54-4DB4-BBC6-CC520C7C3D6A},1,2023-07-06 09:32:00 PT,CA,US,81.98,6.35,0,88.33,Standard,0,NATGGL,RMN50FS,,
6282364751,6/28/2023,6/29/2023,7/12/2023,{004655ED-5C54-4DB4-BBC6-CC520C7C3D6A},1,2023-07-06 09:32:00 PT,CA,US,175.85,14.33,8.99,199.17,Standard,0,FCAFFL,FCAFFL,,
6172364457,6/17/2023,6/19/2023,6/23/2023,{00468F6D-B7EE-47AC-AA44-9232E93AE73D},1,2023-06-22 12:40:00 ET,OH,US,125.99,9.8,12.99,149.77,Standard Test,0.99,SEMGLBRA,XARPF346,XARPW346,XARPF346
7172360793,7/17/2023,7/17/2023,7/20/2023,{00469248-96BA-4DBB-A2E4-02C9B87C7753},1,2023-07-20 09:43:00 CT,WI,US,37.48,2.52,12.99,52.99,Standard Test,0,SEMGLBRA,XW23SBC1,OPT236C1,XW23SBC1
6272360855,6/27/2023,6/27/2023,7/10/2023,{0046A3DB-1EB1-4627-A0C2-1988A8047814},1,2023-07-05 11:17:00 PT,CA,US,38.73,5.22,8.99,56.18,Standard,0.99,PAZXT348,PAZXT348,,
7162369718,7/16/2023,7/17/2023,7/25/2023,{0046B838-E136-4A28-8C32-690A58C244FD},1,2023-07-20 11:40:00 ET,NY,US,22.49,2.75,8.99,34.23,Standard,0,SEMGLBRA,XW23SBC1,OPT236C1,XW23SBC1
6252362103,6/25/2023,6/25/2023,7/3/2023,{00474082-07B2-4D31-B7F1-56555CE86EF9},1,2023-06-29 14:20:00 ET,WV,US,17.5,1.24,0,21.98,Standard,0.99,BDZ3X346,FIR50,WEBGEN1,WEBGEN1
6252362103,6/25/2023,6/25/2023,7/3/2023,{00474082-07B2-4D31-B7F1-56555CE86EF9},1,2023-06-29 14:20:00 ET,WV,US,18.92,1.73,8.99,30.63,Standard,0.99,LAZGX341,WEBGEN1,WEBGEN1,
7022352514,7/2/2023,7/3/2023,7/6/2023,{00474FB2-C891-4B23-9687-2FEEF407A6F9},2,7/5/2023 17:12,IL,US,98.45,6.78,8.99,115.21,Standard,0.99,XW2245A,XW2245A,,
6262369642,6/26/2023,6/27/2023,7/6/2023,{00474FB2-C891-4B23-9687-2FEEF407A6F9},2,2023-06-30 16:37:00 CT,IL,US,98.45,6.78,8.99,115.21,Standard,0.99,XW2245A,XW2245A,,
6082363464,6/8/2023,6/9/2023,6/20/2023,{004839E1-320E-4DCA-A354-86A1028C1096},1,2023-06-13 14:05:00 ET,GA,US,225.41,19.01,8.99,256.65,Standard,0.99,FCAFFL,XW2306C1,OPT235C,XW2306C1
7012362231,7/1/2023,7/3/2023,7/11/2023,{004860DE-D26D-4220-A0FD-99C34F5632D1},1,2023-07-10 13:28:00 ET,OH,US,20,1.96,8.99,30.95,Standard,0,XWEL50B,XWEL50B,,
7022369071,7/2/2023,7/3/2023,7/13/2023,{0048F326-0371-4063-9704-390FEE47340D},1,2023-07-11 13:17:00 CT,ND,US,79.99,4.45,8.99,93.43,Standard,0,AFFILIAT,AFFILIAT,,
6272364020,6/27/2023,7/26/2023,8/3/2023,{0048F452-C04E-45C7-BADA-DCE6C50A708C},1,2023-07-31 12:20:00 ET,MI,US,21.43,1.88,8.99,33.29,Standard,0.99,XTRBT348,XTRBT348,,
6202367698,6/20/2023,6/21/2023,6/28/2023,{0049879A-2421-43E3-A488-4F749F618534},1,2023-06-24 15:54:00 ET,MD,US,124.98,8.23,8.99,145.44,Standard,0.99,SEMGLDSA,OPTIN45R,OPTIN45R,
6172363115,6/17/2023,6/19/2023,6/26/2023,{00499330-1B64-41BC-A0C7-B183700543D4},1,2023-06-22 11:06:00 ET,FL,US,62.67,5.62,8.99,80.52,Standard,0.99,SEMGLVIB,SEMGLVIB,,
6262362343,6/26/2023,6/26/2023,7/3/2023,{00499DFC-A42F-4F63-AD50-D4076559266F},2,2023-06-28 16:56:00 ET,NY,US,22.98,2.95,8.99,38.16,Standard,0.99,WEBGEN1,BCZSM348,BCZSM348,
6262362343,6/26/2023,6/26/2023,7/3/2023,{00499DFC-A42F-4F63-AD50-D4076559266F},2,2023-06-28 16:56:00 ET,NY,US,82.98,7.97,8.99,103.18,Standard,0.99,SEMGLSEX,OPTIN45R,OPTIN45R,
7142362967,7/14/2023,7/14/2023,7/21/2023,{0049ED90-5FEB-4296-896D-97F0A7A2CC46},1,2023-07-18 14:36:00 ET,SC,US,80.93,7.27,8.99,98.18,Standard,0.99,ZOPTE50A,PCZSH350,Z22ABC2C,PCZSH350
7242364797,7/24/2023,7/25/2023,7/31/2023,{0049F461-55DB-42BE-8199-573C3506730F},1,2023-07-29 11:33:00 CT,IL,US,67.49,5.23,12.99,88.95,Standard Test,0.99,SEMGLBRA,OPTIN25A,OPTIN25A,
6172360780,6/17/2023,6/19/2023,6/28/2023,{004A245A-5011-44F1-B63F-D0EF0C5B4AC0},1,2023-06-22 11:37:00 ET,NY,US,5.5,0.44,0,5.94,Standard,0,SEMGLBRA,FREE66,WEBGEN1,OPTIN45R
7122390038,7/12/2023,7/13/2023,7/25/2023,{004AA630-8EFF-401F-9874-95249EB99C74},2,2023-07-19 16:45:00 CT,TN,US,19.5,2.34,4.49,26.33,Standard,0,SEMGLBRA,BDZ3W350,BCZSW350,BDZ3W350
7122390038,7/12/2023,7/13/2023,7/25/2023,{004AA630-8EFF-401F-9874-95249EB99C74},2,2023-07-19 16:45:00 CT,TN,US,22.98,3.12,8.99,35.09,Standard,0,SEMGLBRA,XW2235A,PDZ3F348,XW2235A
6302367621,6/30/2023,7/2/2023,7/13/2023,{004AA630-8EFF-401F-9874-95249EB99C74},2,2023-07-11 16:57:00 CT,TN,US,22.98,3.12,8.99,35.09,Standard,0,SEMGLBRA,XW2235A,PDZ3F348,XW2235A
6302367621,6/30/2023,7/2/2023,7/13/2023,{004AA630-8EFF-401F-9874-95249EB99C74},2,2023-07-11 16:57:00 CT,TN,US,19.5,2.34,4.49,26.33,Standard,0,SEMGLBRA,BDZ3W350,BCZSW350,BDZ3W350
7142369117,7/14/2023,7/16/2023,7/20/2023,{004AEF18-061C-46BA-B4BF-16C984C7A34B},1,2023-07-19 11:09:00 MT,NM,US,15,2.3,12.99,31.28,Standard Test,0.99,XALM349,XALF350,XALF350,
7142369117,7/14/2023,7/16/2023,7/20/2023,{004AEF18-061C-46BA-B4BF-16C984C7A34B},1,2023-07-19 11:09:00 MT,NM,US,47.9,6.22,25.99,83.35,1 Day Air,0.99,XBD2302B,WEBGEN1,WEBGEN1,WEBGEN1
7032365303,7/3/2023,7/5/2023,7/13/2023,{004B53C0-9C57-43A2-8B6C-3213B874EFC6},1,2023-07-08 16:46:00 ET,WV,US,39.95,3,8.99,52.93,Standard,0.99,PBZGM349,XARPM349,XVPDEALM,XARPM349
7162366272,7/16/2023,7/17/2023,7/24/2023,{004B5C69-C81D-4251-BE99-F67A337DB8C6},1,2023-07-20 15:26:00 ET,PA,US,64.99,4.63,8.99,81.85,Standard,0.99,SEMGGEN,SEMGGEN,,
7132361443,7/13/2023,7/13/2023,7/25/2023,{004B76B0-F65F-40A7-9893-71FFCEC9B66C},1,2023-07-19 12:54:00 PT,CA,US,25.94,2.78,8.99,38.7,Standard,0.99,XARPM350,XARPM350,,
7032362258,7/3/2023,7/3/2023,7/10/2023,{004BF67C-010C-45A8-9509-B6C6AC201C1B},1,2023-07-07 14:17:00 ET,NC,US,25,2.38,8.99,36.37,Standard,0,SEMGLBRA,SEMGLBRA,,
6252362191,6/25/2023,6/25/2023,6/28/2023,{004C0A7B-22FB-4C2E-921F-869C5F0A36F7},1,2023-06-29 09:49:00 ET,OH,US,31.44,3.1,12.99,50.77,Standard Test,0.99,SEMGLBRA,OPTIN45R,OPTIN45R,
6042360642,6/4/2023,6/5/2023,6/13/2023,{004C1D0B-75D4-43B1-AA97-237A4CFD7C94},1,2023-06-09 14:01:00 ET,IN,US,61.46,4.53,0,69.23,Standard,0.99,SEMGLBRA,ZOPTE45R,,
7272361733,7/27/2023,7/27/2023,8/3/2023,{004C2237-D4B1-4921-9C41-773EE0AD7C7F},1,2023-07-30 14:32:00 ET,PA,US,11.99,1.32,8.99,23.29,Standard,0.99,AFFILIAT,AFFILIAT,,
7032369774,7/3/2023,7/5/2023,7/13/2023,{004C6544-37BA-4DE8-ABB3-B0190B2C7605},2,2023-07-08 14:15:00 ET,MI,US,53.62,4.43,16.99,78.28,2 Day Air,0.99,XW2235A,BAZGX341,XARPF341,BAZGX341
7032369774,7/3/2023,7/5/2023,7/13/2023,{004C6544-37BA-4DE8-ABB3-B0190B2C7605},2,2023-07-08 14:15:00 ET,MI,US,135.42,0,16.99,155.65,2 Day Air,0.99,SEMGLBRA,WEBGEN1,WEBGEN1,
7032369774,7/3/2023,7/5/2023,7/13/2023,{004C6544-37BA-4DE8-ABB3-B0190B2C7605},2,2023-07-08 14:15:00 ET,MI,US,44.67,3.14,4.49,55.54,Standard,0.99,ZBDAY21B,BAZGX346,XERBF346,BAZGX346
7032369774,7/3/2023,7/5/2023,7/13/2023,{004C6544-37BA-4DE8-ABB3-B0190B2C7605},2,2023-07-08 14:15:00 ET,MI,US,39.99,3.13,8.99,55.35,Standard,0.99,ZSPCF123,XARBM349,XARBM349,XARBM349
6172361824,6/17/2023,6/19/2023,6/27/2023,{004C6544-37BA-4DE8-ABB3-B0190B2C7605},2,2023-06-22 14:07:00 ET,MI,US,39.99,3.13,8.99,55.35,Standard,0.99,ZSPCF123,XARBM349,XARBM349,XARBM349
6172361824,6/17/2023,6/19/2023,6/27/2023,{004C6544-37BA-4DE8-ABB3-B0190B2C7605},2,2023-06-22 14:07:00 ET,MI,US,44.67,3.14,4.49,55.54,Standard,0.99,ZBDAY21B,BAZGX346,XERBF346,BAZGX346
6172361824,6/17/2023,6/19/2023,6/27/2023,{004C6544-37BA-4DE8-ABB3-B0190B2C7605},2,2023-06-22 14:07:00 ET,MI,US,135.42,0,16.99,155.65,2 Day Air,0.99,SEMGLBRA,WEBGEN1,WEBGEN1,
6172361824,6/17/2023,6/19/2023,6/27/2023,{004C6544-37BA-4DE8-ABB3-B0190B2C7605},2,2023-06-22 14:07:00 ET,MI,US,53.62,4.43,16.99,78.28,2 Day Air,0.99,XW2235A,BAZGX341,XARPF341,BAZGX341
6192364816,6/19/2023,6/20/2023,6/27/2023,{004C69B4-3F54-48E7-82CF-5E09DB1B84E5},1,2023-06-23 13:02:00 MT,SD,US,61.46,5.05,12.99,82.74,Standard Test,0.99,WEBGEN1,XARPM347,WEBGEN1,XARPM347
7242366941,7/24/2023,7/25/2023,8/8/2023,{004C9D3E-5031-4F40-9673-84FB4109ED63},1,2023-07-29 13:25:00 CT,MO,US,39.99,3.39,8.99,55.61,Standard,0.99,SEMGLBRA,CRAVERS,OPTIN25A,XWEL21B
6132361894,6/13/2023,6/13/2023,6/22/2023,{004CB991-E14C-4AE0-BB7A-C86E34105277},1,2023-06-16 16:30:00 CT,MN,US,14.95,1.94,8.99,29.12,Standard,0.99,NATBING,NATBING,,
7232366748,7/23/2023,7/24/2023,8/2/2023,{004CD3F1-D7AD-4E2C-93AB-0835D7CD06CF},1,2023-07-28 11:18:00 ET,ME,US,54.98,3.7,8.99,70.91,Standard,0.99,PAZGX350,XRAB22A,WEBGEN1,XRAB22A
7252361559,7/25/2023,7/25/2023,7/28/2023,{004CD49A-55CF-4E59-96A7-8683199D4D88},1,2023-07-27 15:14:00 ET,MD,US,69.97,5.17,12.99,91.37,Standard Test,0.99,SEMGLBRA,SEMPMXAN,SEMGPUMM,SEMPMXAN
7252364022,7/25/2023,7/26/2023,7/31/2023,{004D1C6D-9A4F-400F-9511-A4A9F3513AC1},1,2023-07-29 12:39:00 ET,NJ,US,49.98,4.39,12.99,70.6,Standard Test,0.99,WEBGEN1,WEBGEN1,,
6282366195,6/28/2023,6/29/2023,7/12/2023,{004D543D-8DBC-44D1-8746-B57822A65259},1,2023-07-06 09:57:00 PT,CA,US,25,1.94,0,26.94,Standard,0,SEMGLBRA,DILDO50,WEBGEN1,SEMGLBRA
6262360469,6/26/2023,6/26/2023,7/6/2023,{004D548E-E440-417B-81F5-14A45059D2BE},2,2023-06-30 08:59:00 CT,MN,US,25,2.27,0,30.51,Standard,0.99,SEMGLBRA,NUR50,,
6262360487,6/26/2023,6/26/2023,7/6/2023,{004D548E-E440-417B-81F5-14A45059D2BE},2,2023-06-30 08:59:00 CT,MN,US,25,2.27,0,30.51,Standard,0.99,SEMGLBRA,NUR50,,
6262360469,6/26/2023,6/26/2023,7/6/2023,{004D548E-E440-417B-81F5-14A45059D2BE},2,2023-06-30 08:59:00 CT,MN,US,25.99,2.35,0,31.58,Standard,0.99,WEBGEN1,NUR50,,
6262360487,6/26/2023,6/26/2023,7/6/2023,{004D548E-E440-417B-81F5-14A45059D2BE},2,2023-06-30 08:59:00 CT,MN,US,25.99,2.35,0,31.58,Standard,0.99,WEBGEN1,NUR50,,
7082368135,7/8/2023,7/10/2023,7/21/2023,{004D5D05-E0B8-4B5B-8615-BE9949A8E8C7},1,2023-07-18 10:00:00 MT,WY,US,38.99,2.45,4.49,49.17,Standard,0.99,WEBGEN1,BCZSX349,,
7082368135,7/8/2023,7/10/2023,7/21/2023,{004D5D05-E0B8-4B5B-8615-BE9949A8E8C7},1,2023-07-18 10:00:00 MT,WY,US,48.42,2.71,0,54.37,Standard,0.99,WEBGEN1,WEBGEN1,,
6012366613,6/1/2023,6/2/2023,6/8/2023,{004D80D3-4BAC-4AA0-82AC-DA7DCAF838DC},1,2023-06-06 17:41:00 ET,NC,US,50.96,4.57,8.99,65.51,Standard,0.99,SEMGLVIB,OPTIN45R,OPTIN45R,
7242364714,7/24/2023,7/25/2023,8/4/2023,{004D93EE-99AA-4425-8395-CAF670F3E106},1,2023-07-29 13:01:00 CT,TX,US,39.99,4,8.99,53.97,Standard,0.99,XARBS352,XARBS352,,
6242362950,6/24/2023,6/25/2023,7/3/2023,{004D9EDF-D898-403F-A326-A894CA559304},1,2023-06-29 11:00:00 CT,MN,US,10.97,1.75,8.99,24.95,Standard,0.99,SEMGMAST,SEMGMAST,,
6242362950,6/24/2023,6/25/2023,7/3/2023,{004D9EDF-D898-403F-A326-A894CA559304},1,2023-06-29 11:00:00 CT,MN,US,7.14,1.46,8.99,20.83,Standard,0.99,SEMGLUB,SEMGLUB,,
6182364671,6/18/2023,6/29/2023,7/10/2023,{004DAD2D-F0F9-4C9B-800E-016596A421CC},1,2023-07-03 12:35:00 ET,GA,US,38.49,2.91,8.99,51.38,Standard,0.99,XALS347,XALS347,,
6182368333,6/18/2023,6/19/2023,6/28/2023,{004E320F-9581-47B2-BFF6-E06912EA9274},1,2023-06-23 11:53:00 CT,WI,US,82.41,5.21,8.99,99.85,Standard,0.99,BCZSX346,XW2245A,XW2245A,
7162363396,7/16/2023,7/17/2023,7/24/2023,{004E3BBB-BA6F-44ED-B9DD-A5CDD26E2495},2,2023-07-20 14:19:00 ET,PA,US,47.97,3.61,8.99,63.81,Standard,0.99,BDZ3S351,BDZ3S351,,
7162363396,7/16/2023,7/17/2023,7/24/2023,{004E3BBB-BA6F-44ED-B9DD-A5CDD26E2495},2,2023-07-20 14:19:00 ET,PA,US,69.17,4.88,8.99,86.28,Standard,0.99,XWSB45R1,XWSB45R1,,
7182366342,7/18/2023,7/19/2023,8/1/2023,{004E4C73-561B-4594-9897-37B0AF69E630},1,2023-07-25 14:42:00 PT,CA,US,50.89,5.44,8.99,68.56,Standard,0.99,AFFILIAT,AFFILIAT,,
6172362809,6/17/2023,6/19/2023,6/26/2023,{004EB9DD-8E0C-45B6-982B-C3D473BE5DC0},1,2023-06-22 11:15:00 PT,WA,US,13.72,2.32,12.99,29.03,Standard Test,0,SEMGLVIB,SEMGLVIB,,
6222362731,6/22/2023,6/22/2023,7/3/2023,{004ECAD4-9B03-47CA-A8B2-AD1E1DB0222E},1,2023-06-27 10:02:00 CT,MN,US,12.99,1.99,8.99,27.21,Standard,0.99,SEMGLBRA,SEMGLBRA,,
7282361863,7/28/2023,7/28/2023,8/4/2023,{004EF7D0-E13B-4B06-B69E-0A2C46D3334C},1,2023-08-01 09:38:00 ET,NY,US,62.97,5.88,0,72.09,Standard,0.99,ZOPT25C1,ZOPT25C1,,
6032360590,6/3/2023,6/4/2023,6/9/2023,{004F100F-B972-46FC-95D4-1B5B17670B4E},1,2023-06-08 19:07:00 ET,FL,US,32.47,0,8.99,44.7,Standard,0.99,SEMGLBRA,SEMGLBRA,,
6212367918,6/21/2023,6/22/2023,7/6/2023,{004F22EE-1513-4C01-AD04-FE59280A590B},1,2023-06-27 09:46:00 CT,OK,US,51.95,5.19,8.99,66.13,Standard,0,XARBW347,XARBW347,,
6162362167,6/16/2023,6/19/2023,6/30/2023,{004F42FD-35DE-4247-A0C7-71A834C947A9},1,2023-06-23 11:01:00 CT,MO,US,4.54,1.09,8.99,17.86,Standard,0.99,BBZGF346,BBZGF346,,
6092361744,6/9/2023,6/11/2023,6/22/2023,{004F7A6F-CCFD-47BC-9157-E2975E88564A},1,2023-06-21 09:49:00 CT,KS,US,170.72,15.36,0,186.08,Standard,0,BAZGF345,BCZSM345,BCZSM345,
6092361744,6/9/2023,6/11/2023,6/22/2023,{004F7A6F-CCFD-47BC-9157-E2975E88564A},1,2023-06-21 09:49:00 CT,KS,US,139.79,13.68,8.99,165.7,Standard,0.99,BEZTM329,BEZTT329,BCZSS329,BEZTT329
7142365961,7/14/2023,7/16/2023,7/24/2023,{004F9E74-CAEF-45FD-91D6-7840115382BF},1,2023-07-19 12:51:00 ET,GA,US,25,2.71,8.99,37.69,Standard,0.99,XARPF350,XARPF350,,
6212360492,6/21/2023,6/21/2023,7/3/2023,{004FF306-D770-4B41-B049-3B71649501CC},2,2023-06-27 09:28:00 MT,UT,US,29.99,2.83,8.99,41.81,Standard,0,SEMGLBRA,SEMGLBRA,,
6212360492,6/21/2023,6/21/2023,7/3/2023,{004FF306-D770-4B41-B049-3B71649501CC},2,2023-06-27 09:28:00 MT,UT,US,39.99,4.37,16.99,64.59,2 Day Air,0.99,SEMGLBRA,SEMGLBRA,,
6182369721,6/18/2023,6/26/2023,7/3/2023,{00503DB4-C15A-4019-9A20-2C4730514067},1,2023-06-29 09:53:00 ET,SC,US,48.98,4.7,0,56.92,Standard,0.99,SEMGLDSA,CAPITAL,OPTIN45R,XW2245A
6182369721,6/18/2023,6/20/2023,6/27/2023,{00503DB4-C15A-4019-9A20-2C4730514067},1,2023-06-23 09:42:00 ET,SC,US,48.98,4.7,0,56.92,Standard,0.99,SEMGLDSA,CAPITAL,OPTIN45R,XW2245A
7142364904,7/14/2023,7/16/2023,7/24/2023,{00506CAE-9F2B-4225-B28A-60185B2D0209},1,2023-07-20 13:36:00 ET,SC,US,39.99,4.83,8.99,57.05,Standard,0.99,WEBGEN1,WEBGEN1,,
6242364336,6/24/2023,6/25/2023,6/28/2023,{00508E5E-4159-4A59-A2A6-2AF19930F0DB},1,2023-06-29 11:14:00 ET,PA,US,115.98,7.93,12.99,140.14,Standard Test,0.99,NATGGL,NATGGL,,
7162365591,7/16/2023,7/17/2023,7/27/2023,{0050AA19-00DD-44AA-B85A-BC33CA69AEBD},1,2023-07-24 15:45:00 MT,CO,US,14.99,1.88,8.99,29.1,Standard,0.99,SEMGRING,SEMGRING,,
6232363190,6/23/2023,6/23/2023,6/30/2023,{0050AE54-914D-4794-B8C5-FBC13FCE4357},1,2023-06-27 12:04:00 PT,CA,US,24.48,3.38,12.99,43.1,Standard Test,0,WEBGEN1,XW2245A,OPTIN45R,XW2245A
6222362064,6/22/2023,6/22/2023,6/29/2023,{0050D927-8A8E-4126-BE8D-F2DA758C6F00},1,2023-06-26 12:46:00 ET,MD,US,42.93,3.12,8.99,55.04,Standard,0,SEMGLANA,WEBGEN1,WEBGEN1,
6192364918,6/19/2023,6/20/2023,6/28/2023,{00517D54-84FA-445E-9CB7-57E43CD7D996},1,2023-06-24 16:11:00 ET,MA,US,17.48,1.23,0,20.96,Standard,0,FCAFFL,PAWPAW,,
6192362567,6/19/2023,6/20/2023,7/3/2023,{00519390-58EE-4303-AF00-B2DB491A4FC2},1,2023-06-27 14:55:00 CT,TX,US,39.99,3.92,8.99,52.9,Standard,0,SEMGLVIB,SEMGLVIB,,
5062367762,5/6/2023,7/13/2023,7/21/2023,{0051AE29-2842-4A01-BD15-DFAE5653224A},1,2023-07-17 11:33:00 CT,WI,US,79.32,4.86,8.99,93.17,Standard,0,LCZ3X340,LCZ3X340,,
6142363557,6/14/2023,6/15/2023,6/22/2023,{0051C36F-A8F0-42EF-B343-65D132F41EA1},1,2023-06-20 13:44:00 ET,SC,US,8.44,1.86,8.99,22.53,Standard,0.99,SEMGLBRA,OPTIN35R,OPTIN35R,
6112367034,6/11/2023,6/12/2023,6/19/2023,{00522588-8EA9-4991-B954-FD36DDA7793C},1,2023-06-15 10:50:00 ET,FL,US,59.99,5.06,8.99,77.28,Standard,0.99,XW2245A,XARPS346,XARPS346,
7182367366,7/18/2023,7/19/2023,8/1/2023,{00524682-123D-4955-8357-9D9D15174E5A},1,2023-07-25 10:29:00 CT,IL,US,53.48,3.9,8.99,66.37,Standard,0,SEMGLSEX,SEMGLSEX,,
6282364854,6/28/2023,6/29/2023,7/14/2023,{0052F51C-7D5A-46B5-8EFE-FF27F5693879},1,2023-07-06 09:35:00 CT,TX,US,23.78,2.62,8.99,35.39,Standard,0,WEBGEN1,OPTIN45A,OPTIN45A,
6282364854,6/28/2023,6/29/2023,7/14/2023,{0052F51C-7D5A-46B5-8EFE-FF27F5693879},1,2023-07-06 09:35:00 CT,TX,US,17.54,2.12,8.99,28.65,Standard,0,XARBW348,XARBW348,,
7102367066,7/10/2023,7/12/2023,7/25/2023,{0052F7AF-AB4C-4E40-BC4C-ACDA2559FD93},1,2023-07-18 14:56:00 CT,OK,US,65.22,5.38,0,70.6,Standard,0,SEMGLBRA,SEMGLBRA,,
7102367066,7/10/2023,7/11/2023,7/24/2023,{0052F7AF-AB4C-4E40-BC4C-ACDA2559FD93},1,2023-07-17 14:11:00 CT,OK,US,65.22,5.38,0,70.6,Standard,0,SEMGLBRA,SEMGLBRA,,
7272364071,7/27/2023,7/28/2023,8/11/2023,{00532174-E27F-41C4-8075-85418798F5E8},1,2023-08-01 07:34:00 CT,KS,US,11.67,1.81,8.99,22.47,Standard,0,XTRBS337,XARBT338,XERBH338,XARBT338
7272364071,7/27/2023,7/28/2023,8/11/2023,{00532174-E27F-41C4-8075-85418798F5E8},1,2023-08-01 07:34:00 CT,KS,US,25.19,3.27,8.99,40.69,Standard,0.99,XTRBT330,XTRBT331,WEBGEN1,XTRBT331
