Order Number,Ship State,Ship Country,order_create_date,shipping_date,delivery_date,g_user_id,dateAndTime,times_ordered
7192366950,CA,US,7/19/2023,7/21/2023,8/3/2023,{0657EEEE-B6B6-4387-8E36-43CC2964728E},2023-07-27 09:31:00 PT,1
7212361339,CT,US,7/21/2023,7/21/2023,7/31/2023,{0657ED97-9CA6-4A81-AED5-6827018BE546},2023-07-26 14:04:00 ET,1
6092362362,PA,US,6/9/2023,6/9/2023,6/19/2023,{0657DDF0-B5C8-49CB-9833-FCEDD5543209},2023-06-14 14:05:00 ET,1
7242365685,MI,US,7/24/2023,7/25/2023,8/2/2023,{0657D171-45FA-4E7F-8C72-30E15BD8B6F2},2023-07-29 13:48:00 ET,1
6272363316,NM,US,6/27/2023,6/28/2023,7/11/2023,{0657A4EC-A2B6-4DA0-84E0-A7D4C4628B38},2023-07-05 08:35:00 MT,1
6172367654,ID,US,6/17/2023,6/19/2023,6/29/2023,{06579495-C2D6-4639-A238-70877B26203A},2023-06-27 08:44:00 MT,1
6262363447,MA,US,6/26/2023,6/26/2023,6/30/2023,{06578093-9B0F-4CD8-9F46-2CC8C17F7EBB},2023-06-29 14:43:00 ET,1
6122364744,NY,US,6/12/2023,6/13/2023,6/20/2023,{065764D1-61CA-4CAE-907A-1492E149BEDD},2023-06-17 10:31:00 ET,1
7212367786,GA,US,7/21/2023,7/23/2023,7/31/2023,{06573FC6-754E-40CB-A2B0-9165888342AF},2023-07-26 12:01:00 ET,1
6132366797,MO,US,6/13/2023,6/14/2023,6/27/2023,{06572D28-CC44-4239-9DAE-28BBB15BA049},2023-06-26 12:35:00 CT,1
6172364686,AZ,US,6/17/2023,6/19/2023,6/29/2023,{0656AA0F-E2B7-4BB4-A8A7-C7C212D8BBDE},2023-06-26 13:34:00 MT,1
7152368366,MN,US,7/15/2023,7/17/2023,7/25/2023,{0656775D-577B-436E-AD5B-57F7EE2D4FBD},2023-07-20 14:04:00 CT,1
7112367476,IN,US,7/11/2023,7/12/2023,7/20/2023,{0656177C-3A76-473D-B316-9AE15BDD5687},2023-07-17 14:08:00 CT,1
7022365126,MI,US,7/2/2023,7/3/2023,7/11/2023,{0655FA1F-99D3-47A7-9D85-FAE0610EB7CA},2023-07-10 13:54:00 ET,1
6192366766,FL,US,6/19/2023,6/20/2023,6/27/2023,{0655F3A2-2DCA-4F8C-96D0-64B1C05A9D68},2023-06-23 17:42:00 ET,1
6212367931,MO,US,6/21/2023,6/22/2023,7/6/2023,{0655E135-AD1F-4CC9-8573-85043693534A},2023-06-27 11:41:00 CT,1
7172364910,PA,US,7/17/2023,7/18/2023,7/25/2023,{0655C6D2-12C1-4D07-B358-90876B3C3795},2023-07-21 12:31:00 ET,1
6232360727,WA,US,6/23/2023,6/23/2023,6/30/2023,{0655B546-1060-407A-8A95-3D6C5B04E359},2023-06-28 17:43:00 PT,1
6202361878,CA,US,6/20/2023,6/20/2023,6/28/2023,{0655AA9A-061F-4380-937A-7C0366A929FB},2023-06-23 15:06:00 PT,1
6102365242,TX,US,6/10/2023,6/11/2023,6/15/2023,{06559F5E-18A2-404E-8E3F-3169DE9B8245},2023-06-14 12:58:00 CT,1
7052363877,SD,US,7/5/2023,7/6/2023,7/17/2023,{065598A4-7018-48D6-9975-B44BADBEB4DB},2023-07-11 13:13:00 CT,1
6172366411,PA,US,6/17/2023,6/19/2023,6/26/2023,{065565B1-3A44-4079-A521-2BD590D31B23},2023-06-22 16:55:00 ET,1
6292363438,NV,US,6/29/2023,6/30/2023,7/13/2023,{06551BBF-B683-45DF-B0EF-E3A0121EB5FC},2023-07-07 09:04:00 PT,1
6192362565,DE,US,6/19/2023,6/19/2023,6/26/2023,{065519B7-6318-46DD-9321-64FECE0617A1},2023-06-22 15:29:00 ET,1
7212361346,VA,US,7/21/2023,7/21/2023,7/28/2023,{0654DFBB-0BD4-4C89-B720-618CFB12207E},2023-07-25 13:29:00 ET,1
6242364006,MD,US,6/24/2023,6/25/2023,6/28/2023,{0654D6F6-2975-4993-987B-A44B6C7EEB6C},2023-06-28 11:19:00 ET,1
7142368238,GA,US,7/14/2023,7/16/2023,7/25/2023,{0654C1AB-0CF8-4B18-B1F0-03D979C09507},2023-07-21 14:57:00 ET,1
7162360779,NH,US,7/16/2023,7/16/2023,7/20/2023,{06549D1A-444F-4485-A655-F2B785E10DDE},2023-07-20 10:32:00 ET,1
7112362847,FL,US,7/11/2023,7/11/2023,7/14/2023,{06548E79-6B1E-402A-A4F9-2EB92861481B},2023-07-14 13:47:00 ET,1
6052362788,NH,US,6/5/2023,6/5/2023,6/13/2023,{06546AC1-1E43-4BF4-B4A2-14BCA0F9B0C8},2023-06-09 12:54:00 ET,1
6192360962,CA,US,6/19/2023,6/19/2023,7/3/2023,{0653EAA1-C25F-4923-89C8-FFDB2CD8C0BC},2023-06-26 18:16:00 PT,1
6162368780,TX,US,6/16/2023,6/19/2023,6/30/2023,{0653ABC8-8771-43CB-8E2D-611975422877},2023-06-27 14:07:00 CT,1
6052365450,CA,US,6/5/2023,6/6/2023,6/20/2023,{06537C2F-2357-45C6-97E0-419FBB00154E},2023-06-13 10:59:00 PT,1
6022367610,OH,US,6/2/2023,6/4/2023,6/13/2023,{06534154-A493-4188-AE6A-A8E3920F2DA8},2023-06-08 15:36:00 ET,1
7102364473,MA,US,7/10/2023,7/11/2023,7/19/2023,{0653385B-4C97-4956-BFEC-F80984DC1C1E},2023-07-18 10:49:00 ET,1
7232369199,LA,US,7/23/2023,7/24/2023,8/3/2023,{06533200-884E-488D-B943-F736DEEEE028},2023-07-29 10:32:00 CT,1
7122369248,OH,US,7/12/2023,7/13/2023,7/20/2023,{06532B9D-F47C-41FE-96AE-15E555356A01},2023-07-17 12:40:00 ET,1
7142368738,ID,US,7/14/2023,7/16/2023,7/26/2023,{06531D1C-E11D-48DA-BE70-191AA48882C6},2023-07-22 07:49:00 MT,1
7242361373,IN,US,7/24/2023,7/24/2023,8/1/2023,{0652F75B-FED0-49E1-B911-B799A2576567},2023-07-28 10:23:00 ET,1
7232367939,WA,US,7/23/2023,7/24/2023,8/3/2023,{0652C381-498C-44A5-89E6-F042BDB4F132},2023-07-31 10:43:00 PT,1
7212361369,PA,US,7/21/2023,7/21/2023,7/31/2023,{0651CD90-2A86-4A86-9E75-AFD134A429D3},2023-07-26 10:07:00 ET,1
6022367170,TX,US,6/2/2023,6/4/2023,6/13/2023,{0651C626-7194-473C-BB62-3614361CB507},2023-06-08 13:43:00 CT,1
6072365606,MT,US,6/7/2023,6/8/2023,6/22/2023,{0651C52A-F0B8-41F0-819D-D6DFF2107DD8},2023-06-17 10:47:00 MT,1
7092369411,CA,US,7/9/2023,7/10/2023,7/21/2023,{06512986-F1E4-4316-B5E1-25DF399EB38A},2023-07-17 12:43:00 PT,1
7102362263,NJ,US,7/10/2023,7/10/2023,7/17/2023,{0650FB44-CADA-48AD-8322-D5D7395F1AF5},2023-07-13 14:22:00 ET,1
6022366362,MI,US,6/2/2023,6/4/2023,6/13/2023,{0650F678-43E7-43A2-AD01-E8FBAF7D71CE},2023-06-09 12:37:00 ET,1
7172366013,AZ,US,7/17/2023,7/18/2023,7/21/2023,{0650F626-C60B-401C-8386-333B8F513B56},2023-07-21 15:14:00 MT,1
6252367851,FL,US,6/25/2023,6/26/2023,7/3/2023,{06509182-EA78-4224-8842-FD90CE30911D},2023-06-29 12:59:00 ET,1
6172360785,MO,US,6/17/2023,6/19/2023,6/30/2023,{06506E7C-0AF5-4649-9031-DC893BA5EA98},2023-06-26 10:18:00 CT,1
7142360663,AR,US,7/14/2023,7/14/2023,7/26/2023,{06503342-9185-4F59-8004-3D9E88E94B11},2023-07-21 10:16:00 CT,1
6092362532,FL,US,6/9/2023,6/9/2023,6/16/2023,{06500645-AA40-47CA-B711-3056B8413599},2023-06-13 11:29:00 ET,2
6032366777,FL,US,6/3/2023,6/5/2023,6/12/2023,{06500645-AA40-47CA-B711-3056B8413599},2023-06-08 11:52:00 ET,2
7212367323,AR,US,7/21/2023,7/23/2023,7/27/2023,{064FF58E-7378-4E82-8082-1E9130771E12},2023-07-27 12:21:00 CT,1
6092365243,FL,US,6/9/2023,6/11/2023,6/16/2023,{064FF25B-5603-4C22-BBA4-4FB14BC4E740},2023-06-17 12:44:00 ET,1
7182363952,MA,US,7/18/2023,7/19/2023,7/27/2023,{064FE429-C0B9-40CB-B7B1-88883190252E},2023-07-24 17:29:00 ET,1
6112369834,VA,US,6/11/2023,6/12/2023,6/15/2023,{064FD811-F7E1-427F-A363-6440966F3561},2023-06-14 13:31:00 ET,1
6152364533,FL,US,6/15/2023,6/18/2023,6/23/2023,{064FBF78-FA70-428D-91B1-7454F4CE8A61},2023-06-22 14:53:00 ET,1
7212368449,IL,US,7/21/2023,7/23/2023,8/4/2023,{064F77B2-43C5-47A0-9DD9-32E8540C084B},2023-07-29 09:03:00 CT,1
6202364987,FL,US,6/20/2023,6/21/2023,6/28/2023,{064F0F6D-B4C6-4B0E-B5B0-0AB1524F29C1},2023-06-26 11:02:00 ET,1
7042368222,FL,US,7/4/2023,7/5/2023,7/12/2023,{064F0038-A4DF-4883-8EA0-700AFFD03BC5},2023-07-08 12:27:00 ET,3
6182364914,FL,US,6/18/2023,6/20/2023,6/27/2023,{064F0038-A4DF-4883-8EA0-700AFFD03BC5},2023-06-23 13:53:00 ET,3
6182364914,FL,US,6/18/2023,6/19/2023,6/23/2023,{064F0038-A4DF-4883-8EA0-700AFFD03BC5},2023-06-22 16:12:00 ET,3
6242362985,TX,US,6/24/2023,6/25/2023,7/5/2023,{064EE030-E9EF-4628-9736-53EFD9412A84},2023-06-29 12:59:00 CT,1
6162369072,TN,US,6/16/2023,6/20/2023,6/28/2023,{064EC26A-6683-4D7F-B3E7-87A4A645665B},2023-06-24 11:07:00 ET,1
7082363379,IN,US,7/8/2023,7/10/2023,7/18/2023,{064EB74E-FF8B-4757-AE19-5A5AB76144B0},2023-07-14 09:59:00 ET,1
6052362918,WA,US,6/5/2023,6/5/2023,6/12/2023,{064EB1A8-45EC-4267-9067-B7475DDD0C66},2023-06-08 14:10:00 PT,1
6262364622,MN,US,6/26/2023,6/27/2023,7/7/2023,{064EA20D-F0FD-4E94-BD14-9BB988342D1F},2023-06-30 14:16:00 CT,1
6182390108,VT,US,6/18/2023,6/19/2023,6/23/2023,{064E96A1-BFF2-425C-8D1F-2894F98AEF14},2023-06-23 13:15:00 ET,1
7062366604,AL,US,7/6/2023,7/7/2023,7/17/2023,{064E7042-EED7-4135-9601-2B5169C3074E},2023-07-11 16:39:00 CT,1
7132362098,GA,US,7/13/2023,7/13/2023,7/21/2023,{064E44F3-C8C0-4D81-9CD8-C8ED5551C999},2023-07-18 12:54:00 ET,1
6242363480,CA,US,6/24/2023,6/25/2023,7/6/2023,{064E029C-1667-487A-B79C-10C6DD63A46F},2023-07-03 15:52:00 PT,1
7192362381,IN,US,7/19/2023,7/20/2023,7/31/2023,{064DE102-9A02-4925-B4C5-DA192BBA4DA4},2023-07-24 11:59:00 CT,2
7192361088,IN,US,7/19/2023,7/19/2023,7/28/2023,{064DE102-9A02-4925-B4C5-DA192BBA4DA4},2023-07-22 10:28:00 CT,2
7012360207,TX,US,7/1/2023,7/2/2023,7/7/2023,{064DDCDD-A85A-4D75-AD79-0DB1C001DE48},2023-07-06 11:19:00 CT,1
6052365961,FL,US,6/5/2023,6/6/2023,6/13/2023,{064DC7B4-A655-4B8F-ABAB-319C76984D37},2023-06-09 15:17:00 ET,1
6202363595,AL,US,6/20/2023,6/21/2023,6/29/2023,{064DAE8C-7DD9-4365-A7A3-C02095E016E9},2023-06-27 14:12:00 CT,1
7122361206,MA,US,7/12/2023,7/12/2023,7/20/2023,{064D9C52-711A-4E17-A960-6040B7BA4B2D},2023-07-18 11:11:00 ET,1
7272360323,PA,US,7/27/2023,7/27/2023,8/3/2023,{064CFE87-D3EC-44B3-9BEE-1CC5BE276C5E},2023-07-31 13:32:00 ET,1
7222366456,TX,US,7/22/2023,7/24/2023,8/3/2023,{064CF241-18C4-4061-975B-D25E536188C3},2023-07-29 13:02:00 CT,1
7262365974,NJ,US,7/26/2023,7/27/2023,8/3/2023,{064CC81D-C027-4939-8A05-5486AA2DE68E},2023-07-31 14:16:00 ET,1
7122360655,OR,US,7/12/2023,7/12/2023,7/24/2023,{064C96CC-6E03-4FB8-9740-D8EF15528718},2023-07-21 11:51:00 PT,2
7032361466,OR,US,7/3/2023,7/3/2023,7/13/2023,{064C96CC-6E03-4FB8-9740-D8EF15528718},2023-07-12 13:40:00 PT,2
7192366443,GA,US,7/19/2023,7/20/2023,7/28/2023,{064C77E8-BD76-4857-919D-A4CC57078395},2023-07-25 14:34:00 ET,1
7032363263,NY,US,7/3/2023,7/3/2023,7/6/2023,{064C6EA9-E77D-450C-BFF1-21AE6E0F624D},2023-07-07 12:44:00 ET,1
6272363962,NY,US,6/27/2023,6/28/2023,7/6/2023,{064C65F7-2E2B-4FC6-A255-EAFA34D35801},2023-07-05 12:01:00 ET,1
6182350028,OH,US,6/18/2023,6/19/2023,6/22/2023,{064C63ED-9E10-41A3-B2B7-64111D4AB243},6/22/2023 8:28,1
6112364833,OH,US,6/11/2023,6/12/2023,6/20/2023,{064C63ED-9E10-41A3-B2B7-64111D4AB243},2023-06-15 08:35:00 ET,1
6052363419,NY,US,6/5/2023,6/6/2023,6/13/2023,{064C358C-499D-409F-A505-8B1764748A82},2023-06-09 11:38:00 ET,1
7122390487,TX,US,7/12/2023,7/13/2023,7/24/2023,{064BE3AB-2A96-4483-B312-3E2486F7A8E0},2023-07-19 12:39:00 CT,1
7022363718,OK,US,7/2/2023,7/5/2023,7/18/2023,{064BD050-D60C-4016-A855-4EEFAC62C746},2023-07-11 13:33:00 CT,1
6272367519,IL,US,6/27/2023,6/29/2023,7/10/2023,{064BC8B7-4539-45DC-81E5-08A651F17B66},2023-07-03 13:29:00 CT,1
7122390203,VA,US,7/12/2023,7/13/2023,7/20/2023,{064BC31C-4E42-4D64-BA65-91E670B0F8AA},2023-07-17 15:21:00 ET,1
6272365285,ME,US,6/27/2023,6/28/2023,7/10/2023,{064BC0E0-6FEC-4DE9-833A-E4365120653A},2023-07-03 15:52:00 ET,1
6262367315,NV,US,6/26/2023,6/27/2023,7/10/2023,{064BB9C3-7987-46E5-AB5E-236431614025},2023-07-05 11:08:00 PT,1
6192367981,NJ,US,6/19/2023,6/20/2023,6/27/2023,{064BA96E-85C0-447D-BEC2-3C8557C9FE7A},2023-06-23 10:53:00 ET,1
7132360263,CA,US,7/13/2023,7/13/2023,7/26/2023,{064B7E31-B831-4C18-B626-69468ADB4051},2023-07-20 15:59:00 PT,1
6052361067,NC,US,6/5/2023,6/5/2023,6/9/2023,{064B5438-5F91-4670-8DEB-FDC619625969},2023-06-08 14:38:00 ET,1
6062340028,AL,US,6/6/2023,6/7/2023,6/15/2023,{064AF9F2-B924-4168-9EEE-588C1C877BEE},2023-06-12 08:26:00 CT,1
6072360403,CA,US,6/7/2023,6/7/2023,6/21/2023,{064AE2B0-5D9B-4859-91B5-164C32B5CA04},2023-06-13 12:33:00 PT,1
6172363696,NH,US,6/17/2023,6/19/2023,6/27/2023,{064ABCAC-CDE0-4CB4-9DDD-E3FAD4B31166},2023-06-24 17:45:00 ET,1
6212363241,MO,US,6/21/2023,6/22/2023,7/6/2023,{064A24B4-9C24-48C9-869D-5F2698A1BCF2},2023-06-27 10:09:00 CT,1
7182366371,PA,US,7/18/2023,7/19/2023,7/26/2023,{064A2081-3264-4DBF-B9DD-68AED843AB93},2023-07-22 15:42:00 ET,3
6282364307,PA,US,6/28/2023,6/29/2023,7/7/2023,{064A2081-3264-4DBF-B9DD-68AED843AB93},2023-07-03 14:57:00 ET,3
6252368883,MO,US,6/25/2023,6/26/2023,7/11/2023,{064A1620-7F1C-4AD2-9FAA-74A51BE621DB},2023-06-30 11:29:00 CT,1
6172361538,MN,US,6/17/2023,6/19/2023,6/23/2023,{0649E8A5-F371-47C1-8AC1-53E38AFAEB21},2023-06-22 15:06:00 CT,1
6162363205,FL,US,6/16/2023,6/18/2023,6/23/2023,{0649D5A1-54B3-4C52-A0CE-53B088E4A1D1},2023-06-21 15:30:00 ET,1
7092360279,NY,US,7/9/2023,7/10/2023,7/19/2023,{0649D4E9-CC22-42A4-9699-6EDD6A87014C},2023-07-14 17:17:00 ET,1
7132366209,OH,US,7/13/2023,7/14/2023,7/25/2023,{06497283-8286-47B6-8240-F33846B74292},2023-07-19 10:10:00 ET,1
7252364432,FL,US,7/25/2023,7/26/2023,7/31/2023,{0648FAE7-7BDD-422B-BD17-D4A42C8AD036},2023-07-29 11:39:00 ET,1
6252363393,NM,US,6/25/2023,6/26/2023,7/7/2023,{0648B020-4A7B-4F26-ABA7-CE4C5BC66B82},2023-07-01 14:38:00 MT,1
7172364837,MI,US,7/17/2023,7/18/2023,7/21/2023,{0648832C-ACE2-4373-B096-08C4CC352E8E},2023-07-21 09:27:00 ET,1
6032362661,NY,US,6/3/2023,6/4/2023,6/9/2023,{06485988-6EF5-488A-9177-8D2602A389BA},2023-06-07 12:58:00 ET,1
6272367493,OH,US,6/27/2023,6/28/2023,7/7/2023,{06481AA9-37C8-4D06-88E2-AF4B251CE6D3},2023-07-01 08:53:00 ET,1
6082365685,TX,US,6/8/2023,6/9/2023,6/16/2023,{0647B52C-F5FA-4591-B46B-5401867BA024},2023-06-13 15:22:00 CT,1
6162364709,AZ,US,6/16/2023,6/19/2023,6/30/2023,{064774ED-8B45-41D9-B6D7-A2626825E175},2023-06-26 11:16:00 MT,1
6292365125,MS,US,6/29/2023,6/30/2023,7/6/2023,{06476EAD-1A7B-4D26-8200-6EACCF139E6F},2023-07-05 16:07:00 CT,1
7112365871,OK,US,7/11/2023,7/12/2023,7/18/2023,{06473656-B01C-447E-930E-B252710C60E6},2023-07-15 09:40:00 CT,1
6182360480,TX,US,6/18/2023,6/19/2023,6/28/2023,{0647125D-E8C0-49AC-90F9-26B148242A1F},2023-06-27 14:00:00 CT,1
6152366344,WA,US,6/15/2023,6/18/2023,6/28/2023,{0646FEA9-5409-49A9-9917-7091FEE96B94},2023-06-25 10:13:00 PT,1
7212368285,TX,US,7/21/2023,7/23/2023,8/1/2023,{0646E14E-17C9-4483-BE8B-8135EADD0A7C},2023-07-28 09:58:00 CT,1
7272361606,OH,US,7/27/2023,7/27/2023,8/3/2023,{0646D6F9-8057-4CA2-ABB7-E03C06FFFBE8},2023-08-02 10:01:00 ET,1
6132360390,TX,US,6/13/2023,6/13/2023,6/22/2023,{06468440-4EB6-425E-9048-B93BA2DF67E1},2023-06-21 15:21:00 CT,1
6062366381,KS,US,6/6/2023,6/7/2023,6/19/2023,{06462F8B-6027-4758-9E1B-4A9E96FA8474},2023-06-21 13:54:00 CT,1
7292365682,NY,US,7/29/2023,7/30/2023,8/4/2023,{06461894-1345-4F30-BDC0-C9FE48282F1B},2023-08-01 10:45:00 ET,1
6052360052,NY,US,6/5/2023,6/5/2023,6/12/2023,{064615B2-5212-4F91-8706-DD3CF4446E51},2023-06-08 13:13:00 ET,1
7272366478,FL,US,7/27/2023,7/28/2023,8/7/2023,{0645A92B-137E-492E-88F0-44407DD2BE09},2023-08-01 15:36:00 CT,1
7182366322,MA,US,7/18/2023,7/19/2023,7/27/2023,{06459AE9-473C-4C39-9A86-F8A7BD7CF3EA},2023-07-24 11:37:00 ET,1
6172367858,WI,US,6/17/2023,6/22/2023,6/30/2023,{06455E55-BC87-40CB-B32E-8D52975FE592},2023-06-27 13:30:00 CT,1
6172367858,WI,US,6/17/2023,6/19/2023,6/27/2023,{06455E55-BC87-40CB-B32E-8D52975FE592},2023-06-23 14:22:00 CT,1
7132367868,MO,US,7/13/2023,7/14/2023,7/28/2023,{06454EFC-37B8-4134-9AD2-2DE49E56AA50},2023-07-19 11:55:00 CT,1
7062366425,MT,US,7/6/2023,7/7/2023,7/21/2023,{064502A9-A0B3-4C8B-8B6F-123CC85DFF8E},2023-07-18 09:27:00 MT,1
6282365050,FL,US,6/28/2023,6/29/2023,7/10/2023,{06445EBD-D5A9-4999-B7D3-1922B0C6D2C6},2023-07-03 15:11:00 CT,1
6282366309,PA,US,6/28/2023,6/29/2023,7/11/2023,{064451DE-1FA3-489D-8362-574C323962A0},2023-07-05 14:13:00 ET,1
7202363650,VA,US,7/20/2023,7/21/2023,7/28/2023,{0643E892-2BF7-441C-9D9C-AFD368231FEC},2023-07-25 11:54:00 ET,1
6232362658,MS,US,6/23/2023,6/25/2023,7/3/2023,{0643BC1B-518A-423E-B289-B4C9867D8EDD},2023-06-28 09:24:00 CT,1
6182352520,NJ,US,6/18/2023,6/19/2023,6/22/2023,{06439B1F-2938-4DAA-93BB-9726FB1403D7},6/24/2023 12:52,1
6082367635,NJ,US,6/8/2023,6/9/2023,6/16/2023,{06439B1F-2938-4DAA-93BB-9726FB1403D7},2023-06-14 12:36:00 ET,1
6252365110,NC,US,6/25/2023,6/26/2023,7/3/2023,{06438E86-3933-468B-B598-3EF3C02EB8C7},2023-06-29 13:58:00 ET,1
7272366506,ID,US,7/27/2023,7/28/2023,8/9/2023,{06434DF2-13F7-4F53-9D5F-D6F70D4B8A85},2023-08-02 11:31:00 MT,1
7022368148,WA,US,7/2/2023,7/3/2023,7/13/2023,{06433B24-D858-40EA-95D2-149664365EF7},2023-07-11 17:19:00 PT,1
6192364165,MA,US,6/19/2023,6/20/2023,6/28/2023,{064331AE-522F-416F-A49E-0636C6945F50},2023-06-26 13:33:00 ET,2
6302366999,FL,US,6/30/2023,7/2/2023,7/10/2023,{06432697-63AD-43D7-A1EA-11654D56DCDB},2023-07-07 11:18:00 ET,1
6032362946,IN,US,6/3/2023,6/5/2023,6/14/2023,{0642E2C0-3C55-4B9A-B57F-E01E483E55BA},2023-06-09 15:39:00 ET,1
6252368539,NH,US,6/25/2023,6/26/2023,7/5/2023,{0642D302-7403-4CF0-AA0D-61587FA73286},2023-06-30 10:10:00 ET,1
6172362225,TN,US,6/17/2023,6/19/2023,6/27/2023,{06427CF8-889A-4983-ACBE-C76ACA25C735},2023-06-22 11:54:00 CT,1
7252361822,MO,US,7/25/2023,7/25/2023,7/31/2023,{064232C0-44B2-4C44-8193-6E8554BB4C3C},2023-07-28 14:23:00 CT,2
7182361158,MO,US,7/18/2023,7/18/2023,8/1/2023,{064232C0-44B2-4C44-8193-6E8554BB4C3C},2023-07-25 15:50:00 CT,2
6162360886,NV,US,6/16/2023,6/18/2023,6/30/2023,{06420C4F-0AAB-4831-9D94-3B55CF0F4657},2023-06-27 12:17:00 PT,1
6152367139,MO,US,6/15/2023,6/18/2023,6/29/2023,{06417DC9-52BD-4CD2-A801-40EE076BE409},2023-06-26 13:23:00 CT,1
7172365794,SC,US,7/17/2023,7/18/2023,7/26/2023,{06416815-78CA-48B8-A467-3C045792DA4D},2023-07-21 09:42:00 ET,2
7112390155,SC,US,7/11/2023,7/12/2023,7/20/2023,{06416815-78CA-48B8-A467-3C045792DA4D},2023-07-17 10:43:00 ET,2
6042367834,AK,US,6/4/2023,6/5/2023,6/8/2023,{06414F69-D4D8-49B1-9AA0-8E154D0853F7},6/8/2023 13:52,1
6122367149,LA,US,6/12/2023,6/13/2023,6/22/2023,{064128AB-7E78-4F7A-8078-A166A6558DC6},2023-06-17 14:16:00 CT,1
7032365093,TX,US,7/3/2023,7/5/2023,7/11/2023,{06412441-026C-4F1E-ACA8-63DC8A63051C},2023-07-08 11:18:00 CT,1
6272366131,CT,US,6/27/2023,6/28/2023,7/7/2023,{0641130D-E0C2-4D07-874C-8D5DE99BA643},2023-07-01 14:11:00 ET,1
7072362706,AL,US,7/7/2023,7/7/2023,7/17/2023,{0640F37E-25FA-4198-A2E5-41C57B309342},2023-07-12 12:33:00 CT,1
7132360324,NE,US,7/13/2023,7/14/2023,7/28/2023,{0640A148-9983-4400-BA7E-5F88600C34BE},2023-07-20 09:18:00 CT,1
7122368680,MN,US,7/12/2023,7/13/2023,7/24/2023,{06405FAC-7C1A-4694-A178-79F7387EC523},2023-07-18 14:53:00 CT,2
7092362095,MN,US,7/9/2023,7/13/2023,7/24/2023,{06405FAC-7C1A-4694-A178-79F7387EC523},2023-07-18 14:53:00 CT,2
7092362095,MN,US,7/9/2023,7/10/2023,7/19/2023,{06405FAC-7C1A-4694-A178-79F7387EC523},2023-07-15 15:56:00 CT,2
6142364347,OR,US,6/14/2023,6/15/2023,6/27/2023,{0640541A-5E23-4CAA-8089-12102794E37A},2023-06-22 09:18:00 PT,1
7092368261,OK,US,7/9/2023,7/10/2023,7/21/2023,{06404B62-78C2-4AF1-88CE-2F3E80268119},2023-07-15 13:31:00 CT,1
6212367223,TX,US,6/21/2023,6/22/2023,6/28/2023,{06400114-C4DC-4BC7-B11F-B75D1AC1176B},2023-06-27 11:33:00 CT,1
6222362995,AR,US,6/22/2023,7/23/2023,8/1/2023,{063FEC67-185E-417E-8B57-137EBB7A1F5C},2023-07-29 12:50:00 CT,1
7072364294,AR,US,7/7/2023,7/9/2023,7/18/2023,{063FEC67-185E-417E-8B57-137EBB7A1F5C},2023-07-15 14:33:00 CT,1
7072368865,GA,US,7/7/2023,7/12/2023,7/20/2023,{063FCCC9-8DAB-4C29-8864-18DD20B96C96},2023-07-17 13:48:00 ET,2
7272361327,NE,US,7/27/2023,7/28/2023,8/11/2023,{063F95A8-7EF6-48F2-B808-0F4C5AF82DC2},2023-08-02 11:55:00 CT,1
6122366110,OH,US,6/12/2023,6/14/2023,6/22/2023,{063F5CC8-2317-427B-8DAE-7697C27F6C35},2023-06-17 10:28:00 ET,1
6172362190,DC,US,6/17/2023,6/19/2023,6/26/2023,{063F3DCE-4E1D-442B-A37A-D4DCD9455B43},2023-06-22 13:36:00 ET,1
7262361269,PA,US,7/26/2023,7/26/2023,8/3/2023,{063EBC8C-73CA-4731-BDE9-EC3B8BB156F5},2023-07-29 09:45:00 ET,2
7172368171,GA,US,7/17/2023,7/18/2023,7/26/2023,{063E8CDB-4C2D-42A8-9222-191479D6C8C6},2023-07-21 16:56:00 ET,1
7192360863,CO,US,7/19/2023,7/19/2023,7/25/2023,{063E5B3C-4027-488A-9A86-91C2F558AE48},2023-07-22 13:27:00 MT,1
6272361187,CA,US,6/27/2023,6/27/2023,7/10/2023,{063E4CA4-9D47-402C-A0F5-FDD9AD9809DB},2023-07-05 10:43:00 PT,1
6072367016,IN,US,6/7/2023,6/8/2023,6/16/2023,{063E2D4C-D017-4992-9BD7-61B78B66DCF2},2023-06-12 10:58:00 ET,1
7222360539,IA,US,7/22/2023,7/23/2023,8/1/2023,{063D5FDA-F51B-4872-89A6-BF482C54D9E7},2023-07-27 14:34:00 CT,1
6112368389,VA,US,6/11/2023,6/12/2023,6/20/2023,{063CE2B0-0BA9-4E38-AAE4-97F229A86C09},2023-06-16 14:26:00 ET,1
6032364370,KY,US,6/3/2023,6/5/2023,6/13/2023,{063CDD80-A2D6-46F0-ABCE-6C2A0702D37F},2023-06-08 13:56:00 ET,1
6112365217,GA,US,6/11/2023,6/12/2023,6/21/2023,{063CADF1-5F4C-4CAD-99A1-1121A2177EC0},2023-06-17 10:52:00 ET,1
6272360289,WA,US,6/27/2023,6/27/2023,7/10/2023,{063C8BEA-DAB1-4931-B60F-080A28B8CC08},2023-07-05 10:43:00 PT,1
7052361319,WY,US,7/5/2023,7/7/2023,7/19/2023,{063C8256-906A-4899-AC73-0144C46A81D3},2023-07-15 15:30:00 MT,1
7092367575,OR,US,7/9/2023,7/10/2023,7/21/2023,{063C611D-4B7B-4AF2-9BD7-A2682D3C57DC},2023-07-18 11:09:00 PT,1
